572.41 361.34
624.71 442.82
329.72 601.34
399.27 797.57
585.01 479.87
710.5 513.53
531.66 571.18
601.76 607.17
166.23 663.05
450.79 352.12
519.88 301.95
539.35 142.34
462.08 235.33
611.5 392.44
266.21 297.28
275.89 272.9
587.91 691.18
484.94 205.36
743.74 468.46
457.96 949.16
599.05 385.24
735.01 608.97
465 15
425.15 802.88
751.55 345.56
168.98 657.31
491.9 63.54
699.76 504.81
692.89 303.05
426.56 70.38
821.68 582.05
817.19 475.26
155.55 503.92
732.02 405.59
279.58 568.74
682.24 755.85
721.92 475.3
517.01 662.98
426.22 104.68
549.55 345.99
471.72 374.98
456.1 271.89
739.19 567.28
500.9 890.16
531.33 194.07
843.04 626.76
286.08 336.31
600.24 747.22
113.77 454.51
752.22 686.15
436.72 201.94
696.22 290.35
436.69 232.43
577.87 532.58
97.51 625.17
410.72 201.97
628.07 604.14
451.61 466.35
597.83 634.72
624.77 720.91
565.75 375.13
555.13 905.09
604.72 698.51
584.61 351.3
494.46 80.39
740.75 612.05
620.38 691.12
576.04 867.73
911.56 614.7
315.01 569.2
640.98 820
545.09 448.26
408.98 298.75
465.56 501.21
738 313.88
784.97 524.58
653.86 322.12
104.8 505.05
919.98 551.16
492.54 379.13
496.81 793.36
509.26 382.37
688.16 532.15
606.28 395.18
100.62 623.07
863.25 491.5
747.34 496.9
380.11 785.36
552.81 357.1
176.58 374.25
864.31 596.88
707.91 617.15
168.92 624.1
340.98 319.41
367.56 661
526.54 611.1
144.81 630.18
402.42 253.7
573.35 302.29
548.05 225.56
284.25 788.11
743.8 615.22
361.13 856.65
524.67 426.8
398.6 432.78
534.23 842.1
693.53 397.69
398.69 241.1
585.56 255.13
435.5 890.22
601.55 786.16
576.68 142.43
222.33 383.01
811.06 662.07
691.49 802.7
530.14 685.63
644.52 706.56
85.45 551.99
367.53 694.54
240.55 521.44
210.64 456.62
153.51 620.32
645.56 656.76
150.76 636.34
569.54 422.04
943.02 540.57
578.57 536.45
255.29 396.95
644.34 454.33
604.3 697.35
441.3 684.47
396.53 835.72
592.21 199.59
574.45 442.06
627.34 708.52
260.2 407.64
393.57 397.41
388.1 570.57
353.56 733.7
745.35 736.38
367.84 517.65
203.07 517.96
654.84 438.52
307.23 697.29
142.67 394.85
694.02 615.71
654.9 543.99
98.3 545.37
464.03 969.97
727.87 530.96
679.92 692.8
372.11 388.62
310.56 784.48
212.47 321.91
439.86 507.86
605.95 758.54
401.07 349.8
53.47 562.85
306.41 284.22
401.9 727.29
611.59 808.37
875.42 582.6
793.18 462.2
590.62 589.43
569.2 816.06
672.75 343.58
341.56 232.09
771.02 371.75
725.58 628.93
535.57 902.01
616.93 264.99
250.65 732.2
713.89 480.94
307.47 573.32
472.98 762.05
647.63 691.64
274.97 676.63
838.92 556.66
371.23 779.5
232.52 638.23
643.88 343.24
414.56 416.52
90.67 545.18
699.27 337.99
535.48 570.02
259.99 426.8
863.34 486.59
87.44 565.81
709.4 778.47
644.92 746.85
912.53 521.96
440.17 107.64
354.01 823.05
427.72 169.84
683.89 807.61
242.59 391.95
654.01 781.88
138.43 634.27
463.42 214.79
300.7 782.16
342.54 480.61
150.88 456.4
775.51 641.65
688.16 289.8
567.16 290.38
548.23 712.36
246.44 546.68
492.63 952.06
