539.35 142.34
237.98 887.63
659.35 143.71
109.9 937.07
193.3 808.74
585.01 479.87
350.29 895.96
822.84 746.6
174.11 858.94
710.5 513.53
531.66 571.18
601.76 607.17
166.23 663.05
450.79 352.12
783.32 802.61
519.88 301.95
875.97 726.68
955.9 925.72
187 25
462.08 235.33
779.66 843.65
611.5 392.44
266.21 297.28
375.87 92.62
275.89 272.9
587.91 691.18
837.61 726.49
484.94 205.36
743.74 468.46
457.96 949.16
599.05 385.24
735.01 608.97
572.41 361.34
151.55 225.1
425.15 802.88
168.98 657.31
491.9 63.54
699.76 504.81
147.5 949.58
141.58 905.12
692.89 303.05
426.56 70.38
153.23 877.25
821.68 582.05
191.35 177.89
155.55 503.92
732.02 405.59
279.58 568.74
682.24 755.85
721.92 475.3
123.02 367.81
517.01 662.98
426.22 104.68
949.34 921.38
549.55 345.99
471.72 374.98
456.1 271.89
739.19 567.28
195.99 761.31
500.9 890.16
572.59 50.51
531.33 194.07
843.04 626.76
657.61 197.85
109.93 743.13
314.07 941.07
286.08 336.31
140.26 733.09
834.62 708
600.24 747.22
252.72 144.47
806.24 852.63
210.58 115.6
113.77 454.51
752.22 686.15
543.44 73.89
436.72 201.94
696.22 290.35
436.69 232.43
577.87 532.58
628.68 160.19
504.14 963.04
695.76 924.8
189.95 335.95
97.51 625.17
227.3 769.07
410.72 201.97
628.07 604.14
451.61 466.35
597.83 634.72
854.79 828.79
624.77 720.91
565.75 375.13
184.27 737.91
555.13 905.09
242.87 188.94
604.72 698.51
584.61 351.3
494.46 80.39
740.75 612.05
620.38 691.12
576.04 867.73
667.78 976.53
315.01 569.2
305.83 173.92
108.55 869.05
851.22 744.32
154.88 326.91
640.98 820
545.09 448.26
408.98 298.75
465.56 501.21
152.65 323.04
826.69 959.07
873.35 725.03
300.06 944
784.97 524.58
609.64 956.11
72.27 875.64
653.86 322.12
104.8 505.05
227.09 290.29
492.54 379.13
496.81 793.36
509.26 382.37
688.16 532.15
606.28 395.18
100.62 623.07
747.34 496.9
380.11 785.36
552.81 357.1
176.58 374.25
131.63 743.28
131.63 847.07
721.64 853.97
707.91 617.15
217.57 65.95
168.92 624.1
340.98 319.41
367.56 661
802.39 806.88
526.54 611.1
798.18 900.6
144.81 630.18
402.42 253.7
136.54 855.19
573.35 302.29
548.05 225.56
311.35 110.63
284.25 788.11
895.23 789.64
743.8 615.22
361.13 856.65
228.49 863.58
229.44 249.55
524.67 426.8
336.41 914.7
398.6 432.78
534.23 842.1
693.53 397.69
525.59 954.8
398.69 241.1
585.56 255.13
684.01 945.28
435.5 890.22
601.55 786.16
576.68 142.43
222.33 383.01
82.25 659.93
811.06 662.07
691.49 802.7
530.14 685.63
142.77 689.5
727.9 777.73
31.07 868.68
644.52 706.56
274.97 145.18
292.25 922.48
367.53 694.54
218.63 155.92
240.55 521.44
80.11 782.1
171.79 974.39
775.87 870.39
210.64 456.62
189.28 247.69
153.51 620.32
885.37 939.09
195.65 779.66
645.56 656.76
150.76 636.34
569.54 422.04
578.57 536.45
255.29 396.95
350.26 36.62
590.75 70.93
197.67 155.89
644.34 454.33
604.3 697.35
441.3 684.47
396.53 835.72
592.21 199.59
185.31 895.72
574.45 442.06
627.34 708.52
260.2 407.64
728.45 896.05
393.57 397.41
388.1 570.57
353.56 733.7
745.35 736.38
200.17 272.59
680.44 911.13
367.84 517.65
109.38 907.44
203.07 517.96
654.84 438.52
307.23 697.29
142.67 394.85
67.84 675.74
694.02 615.71
654.9 543.99
98.3 545.37
49.62 974.58
464.03 969.97
727.87 530.96
679.92 692.8
372.11 388.62
49.96 809.78
310.56 784.48
212.47 321.91
439.86 507.86
605.95 758.54
401.07 349.8
842.65 942.32
306.41 284.22
857.94 936.77
401.9 727.29
611.59 808.37
595.02 79.01
590.62 589.43
569.2 816.06
672.75 343.58
341.56 232.09
725.58 628.93
535.57 902.01
780.08 965.21
197.36 901.55
797.42 953.4
848.81 890.35
628.71 185.46
616.93 264.99
250.65 732.2
713.89 480.94
81.48 806.54
307.47 573.32
472.98 762.05
191.87 727.77
647.63 691.64
274.97 676.63
371.23 779.5
232.52 638.23
231.67 204.6
643.88 343.24
414.56 416.52
90.67 545.18
699.27 337.99
657.52 876.25
535.48 570.02
259.99 426.8
87.44 565.81
709.4 778.47
864.22 850.55
293.01 864.38
644.92 746.85
828.64 765.62
871.91 908.32
440.17 107.64
354.01 823.05
427.72 169.84
683.89 807.61
18.56 978.42
242.59 391.95
654.01 781.88
138.43 634.27
463.42 214.79
300.7 782.16
342.54 480.61
608.02 102.51
150.88 456.4
775.51 641.65
621.2 946.1
688.16 289.8
567.16 290.38
548.23 712.36
246.44 546.68
492.63 952.06
669.82 765.16
623.37 445.75
798.76 745.54
629.47 909.82
591.3 918.39
505.54 489.39
449.72 889.34
251.96 203.01
730.49 941.13
625.08 41.35
556.35 544.48
446.33 61.37
600.91 50.36
172.8 660.24
332.44 315.96
653.58 410.53
427.5 221.63
497.54 507.64
375.9 128.57
827.33 733.3
650.59 514.48
733.97 737.17
363.26 112.19
904.66 821.22
454.79 108.68
869.44 761.38
164.86 211.28
116.92 591.11
118.35 618.27
580.1 690.3
731.56 915.65
669.73 298.5
204.41 170.57
388.26 181.22
580.98 195.62
381.73 303.99
761.04 881.04
426.37 801.54
461.35 494.86
559.4 92.75
922.03 893.83
490.89 632.04
747.22 756.07
255.75 909.91
552.84 51.24
522.17 790.37
731.74 553.36
914.21 875.55
394.94 481.89
345.87 697.87
295.3 476.97
143.01 918
308.73 373.82
269.36 208.01
229.38 846.16
874.84 887.69
183.75 355.91
449.26 185.06
546.34 911.68
522.6 730.64
867.43 840.21
146.67 374.4
284.37 170.96
645.04 812.71
735.92 818.17
124.64 718.89
375.07 649.83
915.43 889.68
228.61 418.47
156.59 919.03
501.69 242.87
754.48 906.52
213.48 32.11
556.6 806.39
227.73 812.8
371.04 366.89
397.87 119.79
324.93 899.01
201.48 940.18
125.06 849.33
222.11 634.75
560.08 624.04
267.4 291.97
681.66 561.45
818.38 739.46
135.78 516.53
682.42 969.08
500.44 706.38
265.94 822.35
646.63 597.22
263.62 844.23
460.07 748.16
476.55 626.48
403.88 383.62
596.85 883.88
432.17 931.55
382.98 533.13
10.07 974.24
699.64 332.96
602.34 498.55
559.62 39
378.22 233.04
583.97 76.45
407.03 305.31
498.58 80.05
781.52 932.89
588.43 216.22
279.31 560.72
301.4 727.13
190.71 446.79
256.94 169.84
494.89 959.81
337.66 279.73
515.55 490.55
412.27 924.71
601.06 292.15
475.75 401.65
834.93 794.43
801.66 592.85
127.63 774.9
472.88 175.91
454.79 862.3
212.78 818.54
797.2 779.66
658.5 298.75
781.43 921.51
356.21 715.32
409.8 180.43
297.92 182.1
358.87 806.73
158.82 899.87
181.43 818.08
249.21 570.7
346.9 539.93
664.91 870.75
932.52 945.28
557.97 800.26
872.31 822.41
388.29 548.78
671.96 450.94
281.38 949.46
594.81 272.38
600.51 487.35
355.33 229.93
478.44 691.79
513.57 235.82
326.46 537.49
570.79 336.53
348.16 169.23
290.17 219.28
807 650.44
686.7 270.09
721.76 859.07
341.56 44.37
838.19 618.52
540.57 604.05
