206.52 569.57
355.85 624.5
302.65 169.77
253.55 643.15
161.2 576.98
158.79 672.41
689.08 628.86
582.93 736.05
815.52 702.08
726.07 748.01
597.19 484.73
339.73 520.98
315.35 374.86
213.84 491.5
809.32 762.75
843.5 270.97
894.41 363.2
571.31 891.72
683 480.3
497.88 35.62
212.47 697.23
521.04 842.98
735.62 453.66
548.2 278.18
171.07 157
527.21 385.88
580.89 354.2
440.72 128.12
804.16 216.56
635.85 669.45
404.71 126.13
529.47 783.44
569.57 607.38
328.17 842.34
108.28 498
208.38 797.36
346.45 80.51
698.48 625.9
83.22 478.07
750.76 883.14
299.45 608.29
804.47 432.26
721 387.71
445.48 371.96
641.83 557.18
405.71 120.55
623.37 213.17
637.81 489.49
329.69 943.67
728.6 274.18
404.61 237.56
187.44 574.51
577.17 529.31
724.94 849.15
374.89 220.8
43.52 488.02
623 959.04
425.58 399.33
420.12 937.71
493.94 255.13
856.47 686.27
144.78 768.82
945.16 457.53
376.23 285.74
973.13 544.72
862.98 193.25
634.91 588.95
622.91 373.49
529.07 782.37
369.27 885.1
713.68 782.8
256.69 659.6
728.84 486.5
516.25 379.35
509.45 166.33
380.87 790.37
134.95 742.85
420.12 342.57
351.7 553.97
520.07 298.53
783.11 559.1
436.54 168.52
387.8 444.01
156.99 308.51
183.2 851.53
593.22 101.66
487.62 541.98
769.86 316.02
763.82 519.43
71.66 600.91
63.84 313.12
544.33 556.44
780.39 738.67
469.62 277.57
475.3 684.07
435.99 851.83
388.59 462.29
429.79 52.64
611.01 485.55
192.66 587.45
765.74 260.26
259.47 316.26
478.93 380.2
351.48 570.97
83.22 453.02
498.18 721.37
565.54 879.63
961.52 386.64
722.5 128.94
737.27 531.57
305.34 850.89
208.04 476.52
204.17 630.27
185.13 649.98
439.41 837.76
384.93 671.8
67.51 453.66
310.28 134.98
750.85 446.15
695.46 402.87
167.97 179.75
313.36 885.25
514.82 42.82
326.94 633.38
319.38 773.09
747.03 775.66
494.98 174.17
337.93 695.09
318.34 809.78
738.52 724.17
815.09 459.4
366.5 462.2
482.68 426.01
937.53 548.75
256.14 354.11
595.69 153.51
514.63 54.17
730.03 545.24
372.08 915.95
510.64 303.96
554.09 756.52
508.16 83.96
941.95 476.39
721.92 498.18
404.52 913.85
750.18 257.42
311.96 394.63
244.48 613.09
652.36 885.77
384.78 464.61
766.66 625.14
920.35 509.17
608.11 230.02
562.73 605.61
700.03 800.65
659.26 437.54
277.35 190.37
784.17 613.21
394.12 496.87
577.29 48.31
363.14 140.66
424.79 874.36
664.33 245.16
191.44 318.77
858.52 797.85
944.43 485.92
248.66 442.7
161.47 802.48
680.14 152.53
397.17 243.63
765.34 110.17
566.06 566.7
441.88 739.22
605.61 604.45
495.13 172.55
558.21 248.57
379.89 699.06
540.91 300.55
437.48 522.02
791.77 267.53
920.35 416.39
618.95 852.5
745.57 699.18
400.65 686.91
923.09 628.44
674.61 337.9
576.8 770.96
164.46 430.62
668.45 216.68
174.9 826.84
785.09 187.38
592.15 714.13
325.27 102.94
809.26 454.76
77.94 470.26
184.88 834.62
599.78 375.59
691.24 744.22
297.92 861.6
285.65 733.97
400.04 779.99
868.25 625.6
322.76 590.08
505.45 179.88
221.23 805.14
703.42 415.72
506.91 521.1
198.95 753.53
576.71 392.22
58.84 415.3
667.07 494.92
717.95 301.13
477.8 485
404.13 667.81
783.84 303.78
290.38 557.24
129.95 361.77
319.9 144.26
180.15 683.37
378.83 575.21
112.62 775.29
474.75 943.02
533.1 222.94
938.72 438.92
485.61 734.18
230.2 293.71
645.95 846.83
150.43 641.68
642.26 409.56
356.82 688.92
587.82 146.76
231.45 383.56
135.9 471.05
534.26 103.24
