865.28 795.8
918.49 622
278.79 347.18
736.99 555.13
176.12 648.7
751.3 490.43
939.45 535.29
747 350.75
390.09 633.56
936.37 559.74
564.68 469.07
899.78 651.3
168.46 352.79
655.54 531.27
573.53 35.76
301.95 875.97
264.99 250.65
243.72 879.97
774.9 472.88
52.95 604.57
676.81 909.48
794.52 553.27
801.54 461.35
215.4 752.07
832.36 167.64
109.32 270.61
241.46 375.04
602.31 532.18
572.99 458.05
360.88 282.33
563.59 193.3
808.74 585.01
479.87 350.29
746.6 174.11
858.94 710.5
513.53 303.99
364.45 147.31
445.69 119.08
377.88 531.66
571.18 601.76
607.17 166.23
663.05 450.79
607.68 783.32
802.61 519.88
30.61 475.4
925.72 539.35
142.34 462.08
235.33 862.24
209.6 779.66
392.44 266.21
297.28 840.14
92.62 677.21
272.9 587.91
691.18 837.61
726.49 484.94
205.36 743.74
468.46 457.96
108.28 599.05
385.24 735.01
608.97 572.41
361.34 151.55
225.1 425.15
802.88 517.11
345.56 168.98
657.31 491.9
504.81 147.5
905.12 692.89
303.05 426.56
683.19 153.23
582.05 191.35
177.89 817.19
475.26 155.55
503.92 732.02
405.59 279.58
568.74 682.24
755.85 721.92
475.3 123.02
367.81 834.68
662.98 426.22
921.38 549.55
345.99 471.72
374.98 846.98
316.87 456.1
297.8 739.19
567.28 195.99
761.31 839.44
397.66 500.9
50.51 531.33
194.07 843.04
626.76 657.61
197.85 842.16
743.13 314.07
336.31 140.26
733.09 834.62
708 600.24
747.22 252.72
852.63 210.58
115.6 553.21
454.51 752.22
686.15 543.44
73.89 436.72
201.94 696.22
290.35 436.69
232.43 577.87
532.58 628.68
160.19 504.14
335.95 178.35
625.17 94.39
437.73 931.52
290.02 227.3
769.07 410.72
201.97 628.07
604.14 451.61
466.35 597.83
634.72 854.79
828.79 624.77
720.91 565.75
375.13 184.27
737.91 555.13
188.94 604.72
698.51 584.61
351.3 494.46
612.05 620.38
691.12 804.53
149.11 576.04
614.7 727.68
569.2 305.83
744.32 154.88
326.91 79.35
76.6 640.98
820 545.09
448.26 408.98
298.75 465.56
501.21 152.65
323.04 738
313.88 826.69
725.03 300.06
524.58 609.64
