295.66 530.44
403.03 140.29
503.83 103.37
645.31 537.58
750.05 618.95
432.54 691.46
278.76 888.03
593.89 92.68
431.84 275.98
694.6 322.89
583.36 412.92
128.73 641.38
243.39 828.09
802.21 268.84
396.83 933.38
239.2 665.12
866.05 578.51
316.57 709.4
167.46 757.77
810.39 729.39
842.62 417.04
648.95 81.3
928.86 399.73
713.1 873.93
461.93 514.48
395 138.89
279.52 736.69
456.68 798.33
239.81 343.85
563.35 29.34
39.67 456.65
916.53 368.24
795.07 241.68
594.84 780.94
851.65 509.84
648.85 907.71
365.46 872.71
196.97 687.09
228.34 608.91
846.19 269.42
578.42 864.35
818.45 454.21
566.36 786.34
410.66 602.92
208.75 234.47
350.26 792.44
344.28 399.49
903.35 517.87
395.28 538.9
616.69 877.8
406.84 251.05
821.07 558.82
269.17 371.01
345.96 922.48
241.49 650.87
657.92 857.14
704.09 175.6
870.42 363.23
81.45 362.99
612.2 309.73
149.66 316.66
669.61 398.3
566.06 528.28
162.66 438.89
457.11 33.81
250.83 116.7
375.41 953.37
202.55 230.78
608.05 539.6
249.03 191.14
609.85 926.42
119.39 782.71
745.63 899.5
686.21 294.38
429.12 513.93
161.66 476.09
468.28 772.64
535.2 500.63
733.42 414.78
338.24 754.48
312.51 475.45
570.82 400.43
538.35 581.65
331.03 112.25
188.12 250.34
60.58 331.03
645.89 521.56
891.11 763.27
686.15 464.03
290.35 288.28
867.79 638.2
751.15 195.01
398.66 630.73
651.45 839.05
616.02 154.18
419.51 158.48
540.03 87.34
645.1 358.96
770.68 829.95
509.69 943.82
436.69 635.09
759.51 169.41
308.39 148.08
487.32 787.13
293.1 220.07
380.99 360.64
518.45 770.96
214.45 402.39
290.23 188.27
320.84 592.73
338.08 125.34
813.29 602.8
523.55 320.44
193.27 469.04
139.47 625.78
114.93 407.57
308.85 310.19
453.81 389.36
438.61 689.14
741.81 880.28
751.76 535.57
800.35 410.87
131.63 681.75
111 446.36
488.75 752.68
475.08 358.13
313 111.42
847.07 812.01
689.96 847.56
642.72 477.83
93.2 319.68
805.29 162.24
591.24 963.96
836.3 424.21
509.63 282.2
489.73 340.95
596.18 551.9
318.03 721.64
813.56 262.55
920.84 427.17
724.17 780.11
449.2 957.79
284.28 256.84
386.85 569.26
284.37 661.85
599.29 805.02
570.73 127.99
547.87 251.87
778.74 364.06
695.06 446.97
422.86 298.56
417.28 191.26
513.72 162.39
516.16 881.22
500.6 967.99
772.88 705.68
475.08 369.4
815.82 770.17
406.17 337.44
597.09 594.5
573.44 59.45
343.79 426.16
263.8 716.18
461.9 426.25
798.3 639.15
922.54 581.62
793.45 148.05
520.1 894.5
304.94 310.34
554.37 793.3
171.85 780.88
597.06 450.39
319.53 196.84
584.67 159.58
831.75 212.1
687.06 724.94
605.98 764.55
601.7 417.71
674.89 439.37
499.1 119.75
676.26 98.51
434.25 734.86
105.5 516.01
318.52 256.11
640.64 946.13
92.35 623.77
248.76 230.14
451.06 457.93
558.76 48.22
277.32 242.47
687.77 366.19
366.77 197.88
379.96 396.04
394.06 636.65
286.29 763.39
705.53 89.24
247.93 745.29
805.41 443.43
222.54 656.73
130.07 593.22
240.12 368.91
63.91 524.89
279.64 99.34
84.57 498.83
850.09 530.87
807.73 750.69
363.75 937.22
822.93 307.14
693.59 704.73
159.58 620.47
761.31 554.34
467.94 712.58
495.86 659.78
257.3 621.36
430.16 173.92
611.77 634.39
531.02 762.2
675.77 171.39
397.23 597.4
803.43 506.88
663.87 241.25
560.14 866.39
470.14 483.63
599.93 526.66
269.69 222.27
532.55 693.93
291.24 177.25
642.17 324.81
756.74 139.99
926.94 655.45
60.61 592.61
65.58 434.25
579.3 685.38
624.44 271.25
523.61 675.74
474.96 635.79
739.25 206.27
327.59 704.89
933.93 335.67
337.23 671.07
219.06 192.88
223.06 675.53
720.88 689.41
771.36 470.53
352.61 581.01
49.26 499.47
